559,11411,0.18712,movie
559,1979,0.181902,movie
559,9531,0.179379,movie
38757,812,0.197028,movie
38757,10193,0.192879,movie
38757,10198,0.18345,movie
38757,109445,0.178571,movie
38757,41513,0.173422,movie
38757,93456,0.170941,movie
38757,10567,0.167183,movie
38757,15512,0.165359,movie
38757,808,0.162835,movie
38757,49948,0.162051,movie
38757,4523,0.160872,movie
38757,26672,0.159437,movie
38757,10199,0.159364,movie
38757,76492,0.158114,movie
38757,17264,0.155936,movie
99861,1726,0.387585,movie
99861,68721,0.372954,movie
99861,24428,0.362738,movie
99861,271110,0.352767,movie
99861,10138,0.325934,movie
99861,33106,0.298142,movie
99861,76338,0.28122,movie
99861,10195,0.279372,movie
99861,8536,0.272798,movie
99861,76170,0.263523,movie
99861,118340,0.263117,movie
99861,102899,0.262575,movie
99861,11551,0.26024,movie
99861,1452,0.2595,movie
99861,43630,0.258199,movie
767,675,0.394405,movie
767,673,0.385337,movie
767,674,0.36195,movie
767,672,0.358057,movie
767,671,0.309839,movie
767,19933,0.23694,movie
767,2309,0.223607,movie
767,227707,0.223607,movie
767,17834,0.219179,movie
767,129,0.219179,movie
767,11359,0.219089,movie
767,159824,0.210819,movie
767,26963,0.207322,movie
767,34584,0.204524,movie
767,15487,0.202548,movie
209112,49521,0.305788,movie
209112,272,0.279975,movie
209112,2661,0.266091,movie
209112,98566,0.265908,movie
209112,10195,0.258985,movie
209112,34769,0.255883,movie
209112,268,0.247717,movie
209112,415,0.244558,movie
209112,155,0.243086,movie
209112,1452,0.236189,movie
209112,8850,0.232621,movie
209112,364,0.230967,movie
209112,49026,0.230967,movie
209112,8536,0.2299,movie
209112,1924,0.227273,movie
1452,8536,0.451292,movie
1452,9531,0.418121,movie
1452,11411,0.372194,movie
1452,1924,0.341162,movie
1452,49521,0.323669,movie
1452,99861,0.2595,movie
1452,127585,0.242424,movie
1452,209112,0.236189,movie
1452,9495,0.23355,movie
1452,36657,0.230283,movie
1452,1724,0.228946,movie
1452,559,0.219382,movie
1452,10138,0.217491,movie
1452,76170,0.21541,movie
1452,36658,0.212121,movie
10764,206647,0.36799,movie
10764,36670,0.333551,movie
10764,681,0.293568,movie
10764,700,0.274618,movie
10764,657,0.273336,movie
10764,37724,0.269069,movie
10764,709,0.263117,movie
10764,646,0.254238,movie
10764,36557,0.250163,movie
10764,36669,0.23788,movie
10764,698,0.233882,movie
10764,668,0.22507,movie
10764,660,0.222998,movie
10764,36643,0.217907,movie
10764,699,0.216533,movie
58,285,0.4343,movie
58,1865,0.384012,movie
58,22,0.363422,movie
58,72197,0.289533,movie
58,173,0.270031,movie
58,109424,0.25,movie
58,11128,0.236433,movie
58,17578,0.210963,movie
58,1911,0.188982,movie
58,33106,0.188982,movie
58,254,0.188982,movie
58,8054,0.18334,movie
58,10999,0.181711,movie
58,10339,0.181568,movie
58,100402,0.178296,movie
57201,576,0.288515,movie
57201,10718,0.28227,movie
57201,38665,0.237675,movie
57201,1725,0.202113,movie
57201,10045,0.200082,movie
57201,16608,0.192343,movie
57201,642,0.184164,movie
57201,5176,0.178227,movie
57201,4512,0.174766,movie
57201,14854,0.174766,movie
57201,288,0.168034,movie
57201,10733,0.168034,movie
57201,227,0.164771,movie
57201,10017,0.164197,movie
57201,9659,0.158777,movie
49521,1452,0.323669,movie
49521,8536,0.309324,movie
49521,209112,0.305788,movie
49521,16353,0.302372,movie
49521,49538,0.294245,movie
49521,11411,0.29364,movie
49521,166424,0.282494,movie
49521,1924,0.280306,movie
49521,9531,0.270666,movie
49521,29339,0.26482,movie
49521,10195,0.263982,movie
49521,76757,0.258199,movie
49521,36657,0.255551,movie
49521,16577,0.246557,movie
49521,102899,0.243599,movie
2454,411,0.348759,movie
2454,10140,0.284268,movie
2454,8587,0.26968,movie
2454,630,0.25,movie
2454,228326,0.243689,movie
2454,19933,0.220102,movie
2454,2309,0.21541,movie
2454,34584,0.2111,movie
2454,2486,0.211058,movie
2454,29339,0.209946,movie
2454,2907,0.207289,movie
2454,953,0.20691,movie
2454,9760,0.203859,movie
2454,5255,0.203091,movie
